reporter_country,reporter_iso3,year,tech,hs_codes_used,tariff_mfn_simple_avg,n_hs_lines_underlying,nomen_code,datatype,source
Thailand,THA,2020,solar_pv,854140,0.0,5,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2020,wind,850231,5.0,2,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2020,batteries,850760+850780,10.0,6,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2020,evs,870380+870390,72.222,36,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2021,solar_pv,854140,0.0,5,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2021,wind,850231,2.5,2,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2021,batteries,850760+850780,10.0,6,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2021,evs,870380+870390,72.222,36,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2022,solar_pv,854142+854143,0.0,2,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2022,wind,850231,5.0,2,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2022,batteries,850760+850780,10.0,10,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2022,evs,870380+870390,72.222,36,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2023,solar_pv,854142+854143,0.0,2,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2023,wind,850231,5.0,2,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2023,batteries,850760+850780,10.0,10,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Thailand,THA,2023,evs,870380+870390,72.222,36,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2003,solar_pv,854140,0.0,4,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2003,wind,850231,0.0,2,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2003,batteries,850780,0.0,3,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2003,evs,870390,65.5,60,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2004,solar_pv,854140,0.0,4,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2004,wind,850231,0.0,2,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2004,batteries,850780,0.0,3,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2004,evs,870390,65.5,60,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2005,solar_pv,854140,0.0,4,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2005,wind,850231,0.0,2,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2005,batteries,850780,0.0,3,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2005,evs,870390,65.5,60,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2006,solar_pv,854140,0.0,4,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2006,wind,850231,0.0,2,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2006,batteries,850780,0.0,3,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2006,evs,870390,65.5,60,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2007,solar_pv,854140,0.0,4,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2007,wind,850231,0.0,2,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2007,batteries,850780,0.0,3,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2007,evs,870390,65.5,60,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2008,solar_pv,854140,0.0,3,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2008,wind,850231,0.0,2,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2008,batteries,850780,0.0,4,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2008,evs,870390,41.25,13,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2009,solar_pv,854140,0.0,3,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2009,wind,850231,0.0,2,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2009,batteries,850780,0.0,4,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2009,evs,870390,34.231,13,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2010,solar_pv,854140,0.0,3,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2010,wind,850231,0.0,2,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2010,batteries,850780,0.0,4,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2010,evs,870390,55.625,13,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2012,solar_pv,854140,0.0,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2012,wind,850231,0.0,2,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2012,batteries,850760+850780,0.0,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2012,evs,870390,65.4,8,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2013,solar_pv,854140,0.0,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2013,wind,850231,0.0,2,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2013,batteries,850760+850780,0.0,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2013,evs,870390,62.2,8,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2014,solar_pv,854140,0.0,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2014,wind,850231,0.0,2,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2014,batteries,850760+850780,0.0,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2014,evs,870390,59.0,8,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2015,solar_pv,854140,0.0,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2015,wind,850231,0.0,2,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2015,batteries,850760+850780,0.0,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2015,evs,870390,59.0,8,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2016,solar_pv,854140,0.0,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2016,wind,850231,0.0,2,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2016,batteries,850760+850780,0.0,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2016,evs,870390,59.0,8,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2017,solar_pv,854140,0.0,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2017,wind,850231,0.0,2,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2017,batteries,850760+850780,0.0,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2017,evs,870390,59.0,8,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2018,solar_pv,854140,0.0,5,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2018,wind,850231,0.0,2,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2018,batteries,850760+850780,0.0,6,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2018,evs,870380+870390,53.056,36,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2019,solar_pv,854140,0.0,5,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2019,wind,850231,0.0,2,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2019,batteries,850760+850780,0.0,6,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2019,evs,870380+870390,51.606,50,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2020,solar_pv,854140,0.0,5,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2020,wind,850231,0.0,2,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2020,batteries,850760+850780,0.0,6,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2020,evs,870380+870390,53.056,36,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2021,solar_pv,854140,0.0,5,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2021,wind,850231,0.0,2,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2021,batteries,850760+850780,0.0,6,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2021,evs,870380+870390,53.056,36,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2022,solar_pv,854140,0.0,5,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2022,wind,850231,0.0,2,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2022,batteries,850760+850780,0.0,6,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2022,evs,870380+870390,26.528,36,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2023,solar_pv,854142+854143,0.0,2,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2023,wind,850231,0.0,2,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2023,batteries,850760+850780,2.0,10,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Vietnam,VNM,2023,evs,870380+870390,26.528,36,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2003,solar_pv,854140,0.0,2,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2003,wind,850231,10.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2003,batteries,850780,15.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2003,evs,870390,80.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2004,solar_pv,854140,0.0,4,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2004,wind,850231,10.0,2,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2004,batteries,850780,15.0,3,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2004,evs,870390,80.0,60,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2005,solar_pv,854140,0.0,4,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2005,wind,850231,10.0,2,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2005,batteries,850780,15.0,3,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2005,evs,870390,80.0,60,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2006,solar_pv,854140,0.0,4,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2006,wind,850231,10.0,2,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2006,batteries,850780,15.0,3,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2006,evs,870390,80.0,60,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2007,solar_pv,854140,0.0,3,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2007,wind,850231,10.0,2,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2007,batteries,850780,15.0,4,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2007,evs,870390,49.231,13,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2008,solar_pv,854140,0.0,3,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2008,wind,850231,10.0,2,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2008,batteries,850780,15.0,4,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2008,evs,870390,49.231,13,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2009,solar_pv,854140,0.0,3,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2009,wind,850231,10.0,2,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2009,batteries,850780,15.0,4,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2009,evs,870390,36.538,13,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2010,solar_pv,854140,0.0,3,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2010,wind,850231,10.0,2,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2010,batteries,850780,10.0,4,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2010,evs,870390,28.462,13,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2011,solar_pv,854140,0.0,3,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2011,wind,850231,10.0,2,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2011,batteries,850780,10.0,4,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2011,evs,870390,28.462,13,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2012,solar_pv,854140,0.0,3,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2012,wind,850231,10.0,2,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2012,batteries,850780,10.0,4,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2012,evs,870390,28.462,13,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2013,solar_pv,854140,0.0,3,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2013,wind,850231,10.0,2,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2013,batteries,850780,10.0,4,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2013,evs,870390,28.462,13,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2014,solar_pv,854140,1.0,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2014,wind,850231,10.0,2,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2014,batteries,850760+850780,10.0,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2014,evs,870390,28.75,8,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2015,solar_pv,854140,7.5,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2015,wind,850231,5.0,2,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2015,batteries,850760+850780,7.083,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2015,evs,870390,40.0,8,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2016,solar_pv,854140,1.0,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2016,wind,850231,10.0,2,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2016,batteries,850760+850780,10.0,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2016,evs,870390,35.0,8,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2017,solar_pv,854140,1.0,5,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2017,wind,850231,7.0,2,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2017,batteries,850760+850780,8.333,6,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2017,evs,870380+870390,32.222,36,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2018,solar_pv,854140,1.0,5,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2018,wind,850231,7.0,2,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2018,batteries,850760+850780,8.333,6,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2018,evs,870380+870390,32.222,36,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2019,solar_pv,854140,1.0,5,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2019,wind,850231,7.0,2,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2019,batteries,850760+850780,8.333,6,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2019,evs,870380+870390,32.222,36,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2020,solar_pv,854140,1.0,5,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2020,wind,850231,7.0,2,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2020,batteries,850760+850780,8.333,6,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2020,evs,870380+870390,32.222,36,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2021,solar_pv,854140,1.0,5,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2021,wind,850231,7.0,2,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2021,batteries,850760+850780,8.333,6,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2021,evs,870380+870390,32.222,36,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2022,solar_pv,854142+854143,2.5,2,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2022,wind,850231,5.0,2,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2022,batteries,850760+850780,9.0,10,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2022,evs,870380+870390,32.222,36,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2023,solar_pv,854142+854143,2.5,2,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2023,wind,850231,5.0,2,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2023,batteries,850760+850780,9.0,10,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Indonesia,IDN,2023,evs,870380+870390,32.222,36,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Philippines,PHL,2003,solar_pv,854140,0.0,1,Harmonized System 1996,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Philippines,PHL,2003,wind,850231,1.0,1,Harmonized System 1996,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Philippines,PHL,2003,batteries,850780,5.0,1,Harmonized System 1996,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Philippines,PHL,2003,evs,870390,20.0,2,Harmonized System 1996,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Philippines,PHL,2004,solar_pv,854140,0.0,4,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Philippines,PHL,2004,wind,850231,1.0,2,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Philippines,PHL,2004,batteries,850780,5.0,3,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Philippines,PHL,2004,evs,870390,21.0,90,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Philippines,PHL,2005,solar_pv,854140,0.0,4,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Philippines,PHL,2005,wind,850231,1.0,2,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
